Date: 2026-06-14 15:29:29
 DateTime,AirPressure
29-29-576 ,0.20 
29-29-580 ,0.21 
29-29-584 ,0.21 
29-29-588 ,0.21 
29-29-592 ,0.21 
29-29-596 ,0.21 
29-29-600 ,0.22 
29-29-604 ,0.22 
29-29-608 ,0.22 
29-29-612 ,0.22 
29-29-616 ,0.23 
29-29-620 ,0.23 
29-29-624 ,0.23 
29-29-628 ,0.23 
29-29-632 ,0.23 
29-29-636 ,0.23 
29-29-640 ,0.23 
29-29-644 ,0.22 
29-29-648 ,0.22 
29-29-652 ,0.21 
29-29-656 ,0.21 
29-29-660 ,0.21 
29-29-664 ,0.21 
29-29-668 ,0.21 
29-29-672 ,0.21 
29-29-676 ,0.22 
29-29-680 ,0.22 
29-29-684 ,0.21 
29-29-688 ,0.22 
29-29-692 ,0.22 
29-29-696 ,0.22 
29-29-700 ,0.22 
29-29-704 ,0.22 
29-29-708 ,0.21 
29-29-712 ,0.21 
29-29-716 ,0.21 
29-29-720 ,0.22 
29-29-724 ,0.22 
29-29-728 ,0.22 
29-29-732 ,0.22 
29-29-736 ,0.23 
29-29-740 ,0.22 
29-29-744 ,0.22 
29-29-748 ,0.22 
29-29-752 ,0.22 
29-29-756 ,0.23 
29-29-760 ,0.23 
29-29-764 ,0.23 
29-29-768 ,0.23 
29-29-772 ,0.23 
29-29-776 ,0.24 
29-29-780 ,0.24 
29-29-784 ,0.25 
29-29-788 ,0.25 
29-29-792 ,0.25 
29-29-796 ,0.25 
29-29-800 ,0.25 
29-29-804 ,0.25 
29-29-808 ,0.25 
29-29-812 ,0.25 
29-29-816 ,0.26 
29-29-820 ,0.25 
29-29-824 ,0.26 
29-29-828 ,0.25 
29-29-832 ,0.25 
29-29-836 ,0.26 
29-29-840 ,0.26 
29-29-844 ,0.26 
29-29-848 ,0.26 
29-29-852 ,0.26 
29-29-856 ,0.26 
29-29-860 ,0.26 
29-29-864 ,0.26 
29-29-868 ,0.26 
29-29-872 ,0.26 
29-29-876 ,0.25 
29-29-880 ,0.26 
29-29-884 ,0.26 
29-29-888 ,0.26 
29-29-892 ,0.26 
29-29-896 ,0.26 
29-29-900 ,0.26 
29-29-904 ,0.26 
29-29-908 ,0.27 
29-29-912 ,0.27 
29-29-916 ,0.26 
29-29-920 ,0.26 
29-29-924 ,0.26 
29-29-928 ,0.26 
29-29-932 ,0.26 
29-29-936 ,0.26 
29-29-940 ,0.26 
29-29-944 ,0.26 
29-29-948 ,0.27 
29-29-952 ,0.27 
29-29-956 ,0.27 
29-29-960 ,0.27 
29-29-964 ,0.27 
29-29-968 ,0.27 
29-29-972 ,0.27 
29-29-976 ,0.27 
29-29-980 ,0.27 
29-29-984 ,0.27 
29-29-988 ,0.26 
29-29-992 ,0.26 
29-29-996 ,0.26 
29-30-000 ,0.27 
29-30-004 ,0.27 
29-30-008 ,0.27 
29-30-012 ,0.28 
29-30-016 ,0.27 
29-30-020 ,0.27 
29-30-024 ,0.26 
29-30-028 ,0.26 
29-30-032 ,0.26 
29-30-036 ,0.27 
29-30-040 ,0.27 
29-30-044 ,0.28 
29-30-048 ,0.28 
29-30-052 ,0.27 
29-30-056 ,0.28 
29-30-060 ,0.27 
29-30-064 ,0.27 
29-30-068 ,0.27 
29-30-072 ,0.27 
29-30-076 ,0.27 
29-30-080 ,0.28 
29-30-084 ,0.28 
29-30-088 ,0.28 
29-30-092 ,0.28 
29-30-096 ,0.28 
29-30-100 ,0.28 
29-30-104 ,0.27 
29-30-108 ,0.27 
29-30-112 ,0.27 
29-30-116 ,0.27 
29-30-120 ,0.28 
29-30-124 ,0.28 
29-30-128 ,0.28 
29-30-132 ,0.28 
29-30-136 ,0.28 
29-30-140 ,0.28 
29-30-144 ,0.28 
29-30-148 ,0.28 
29-30-152 ,0.28 
29-30-156 ,0.28 
29-30-160 ,0.28 
29-30-164 ,0.28 
29-30-168 ,0.28 
29-30-172 ,0.28 
29-30-176 ,0.28 
29-30-180 ,0.28 
29-30-184 ,0.28 
29-30-188 ,0.28 
29-30-192 ,0.28 
29-30-196 ,0.28 
29-30-200 ,0.28 
29-30-204 ,0.28 
29-30-208 ,0.28 
29-30-212 ,0.28 
29-30-216 ,0.28 
29-30-220 ,0.28 
29-30-224 ,0.28 
29-30-228 ,0.28 
29-30-232 ,0.28 
29-30-236 ,0.28 
29-30-240 ,0.28 
29-30-244 ,0.28 
29-30-248 ,0.28 
29-30-252 ,0.28 
29-30-256 ,0.28 
29-30-260 ,0.28 
29-30-264 ,0.28 
29-30-268 ,0.28 
29-30-272 ,0.28 
29-30-276 ,0.28 
29-30-280 ,0.28 
29-30-284 ,0.28 
29-30-288 ,0.28 
29-30-292 ,0.28 
29-30-296 ,0.28 
29-30-300 ,0.28 
29-30-304 ,0.29 
29-30-308 ,0.29 
29-30-312 ,0.29 
29-30-316 ,0.28 
29-30-320 ,0.29 
29-30-324 ,0.29 
29-30-328 ,0.29 
29-30-332 ,0.28 
29-30-336 ,0.28 
29-30-340 ,0.28 
29-30-344 ,0.28 
29-30-348 ,0.28 
29-30-352 ,0.28 
29-30-356 ,0.28 
29-30-360 ,0.28 
29-30-364 ,0.28 
29-30-368 ,0.28 
29-30-372 ,0.27 
29-30-376 ,0.27 
29-30-380 ,0.27 
29-30-384 ,0.28 
29-30-388 ,0.28 
29-30-392 ,0.28 
29-30-396 ,0.29 
29-30-400 ,0.30 
29-30-404 ,0.30 
29-30-408 ,0.31 
29-30-412 ,0.30 
29-30-416 ,0.30 
29-30-420 ,0.30 
29-30-424 ,0.30 
29-30-428 ,0.30 
29-30-432 ,0.29 
29-30-436 ,0.29 
29-30-440 ,0.29 
29-30-444 ,0.28 
29-30-448 ,0.29 
29-30-452 ,0.29 
29-30-456 ,0.29 
29-30-460 ,0.29 
29-30-464 ,0.29 
29-30-468 ,0.29 
29-30-472 ,0.29 
29-30-476 ,0.28 
29-30-480 ,0.29 
29-30-484 ,0.29 
29-30-488 ,0.29 
29-30-492 ,0.29 
29-30-496 ,0.29 
29-30-500 ,0.29 
29-30-504 ,0.29 
29-30-508 ,0.29 
29-30-512 ,0.29 
29-30-516 ,0.29 
29-30-520 ,0.29 
29-30-524 ,0.29 
29-30-528 ,0.29 
29-30-532 ,0.29 
29-30-536 ,0.29 
29-30-540 ,0.29 
29-30-544 ,0.29 
29-30-548 ,0.29 
29-30-552 ,0.29 
29-30-556 ,0.29 
29-30-560 ,0.29 
29-30-564 ,0.29 
29-30-568 ,0.29 
29-30-572 ,0.29 
29-30-576 ,0.28 
29-30-580 ,0.29 
29-30-584 ,0.29 
29-30-588 ,0.29 
29-30-592 ,0.29 
29-30-596 ,0.29 
29-30-600 ,0.29 
29-30-604 ,0.29 
29-30-608 ,0.29 
29-30-612 ,0.29 
29-30-616 ,0.29 
29-30-620 ,0.29 
29-30-624 ,0.29 
29-30-628 ,0.29 
29-30-632 ,0.29 
29-30-636 ,0.29 
29-30-640 ,0.29 
29-30-644 ,0.29 
29-30-648 ,0.29 
29-30-652 ,0.30 
29-30-656 ,0.29 
29-30-660 ,0.29 
29-30-664 ,0.30 
29-30-668 ,0.29 
29-30-672 ,0.29 
29-30-676 ,0.30 
29-30-680 ,0.29 
29-30-684 ,0.30 
29-30-688 ,0.29 
29-30-692 ,0.29 
29-30-696 ,0.29 
29-30-700 ,0.30 
29-30-704 ,0.29 
29-30-708 ,0.29 
29-30-712 ,0.29 
29-30-716 ,0.29 
29-30-720 ,0.29 
29-30-724 ,0.29 
29-30-728 ,0.29 
29-30-732 ,0.30 
29-30-736 ,0.30 
29-30-740 ,0.30 
29-30-744 ,0.30 
29-30-748 ,0.29 
29-30-752 ,0.30 
29-30-756 ,0.29 
29-30-760 ,0.29 
29-30-764 ,0.29 
29-30-768 ,0.29 
29-30-772 ,0.29 
29-30-776 ,0.30 
29-30-780 ,0.30 
29-30-784 ,0.30 
29-30-788 ,0.31 
29-30-792 ,0.31 
29-30-796 ,0.31 
29-30-800 ,0.31 
29-30-804 ,0.31 
29-30-808 ,0.30 
29-30-812 ,0.30 
29-30-816 ,0.30 
29-30-820 ,0.30 
29-30-824 ,0.30 
29-30-828 ,0.30 
29-30-832 ,0.30 
29-30-836 ,0.30 
29-30-840 ,0.30 
29-30-844 ,0.29 
29-30-848 ,0.29 
29-30-852 ,0.30 
29-30-856 ,0.30 
29-30-860 ,0.30 
29-30-864 ,0.30 
29-30-868 ,0.30 
29-30-872 ,0.30 
29-30-876 ,0.30 
29-30-880 ,0.30 
29-30-884 ,0.30 
29-30-888 ,0.30 
29-30-892 ,0.30 
29-30-896 ,0.30 
29-30-900 ,0.30 
29-30-904 ,0.30 
29-30-908 ,0.30 
29-30-912 ,0.30 
29-30-916 ,0.30 
29-30-920 ,0.29 
29-30-924 ,0.30 
29-30-928 ,0.30 
29-30-932 ,0.30 
29-30-936 ,0.30 
29-30-940 ,0.30 
29-30-944 ,0.30 
29-30-948 ,0.30 
29-30-952 ,0.29 
29-30-956 ,0.29 
29-30-960 ,0.29 
29-30-964 ,0.30 
29-30-968 ,0.30 
29-30-972 ,0.30 
29-30-976 ,0.30 
29-30-980 ,0.29 
29-30-984 ,0.29 
29-30-988 ,0.29 
29-30-992 ,0.29 
29-30-996 ,0.30 
29-31-000 ,0.30 
29-31-004 ,0.30 
29-31-008 ,0.30 
29-31-012 ,0.30 
29-31-016 ,1.48 
29-31-020 ,1.48 
29-31-024 ,1.48 
29-31-028 ,1.48 
