Date: 2026-06-14 15:45:41
 DateTime,AirPressure
45-42-308 ,0.34 
45-42-312 ,0.34 
45-42-316 ,0.34 
45-42-320 ,0.34 
45-42-324 ,0.34 
45-42-328 ,0.34 
45-42-332 ,0.34 
45-42-336 ,0.34 
45-42-340 ,0.34 
45-42-344 ,0.34 
45-42-348 ,0.34 
45-42-352 ,0.34 
45-42-356 ,0.34 
45-42-360 ,0.34 
45-42-364 ,0.35 
45-42-368 ,0.34 
45-42-372 ,0.34 
45-42-376 ,0.34 
45-42-380 ,0.34 
45-42-384 ,0.34 
45-42-388 ,0.34 
45-42-392 ,0.34 
45-42-396 ,0.34 
45-42-400 ,0.34 
45-42-404 ,0.34 
45-42-408 ,0.34 
45-42-412 ,0.35 
45-42-416 ,0.34 
45-42-420 ,0.34 
45-42-424 ,0.34 
45-42-428 ,0.35 
45-42-432 ,0.35 
45-42-436 ,0.34 
45-42-440 ,0.34 
45-42-444 ,0.34 
45-42-448 ,0.34 
45-42-452 ,0.34 
45-42-456 ,0.34 
45-42-460 ,0.34 
45-42-464 ,0.35 
45-42-468 ,0.35 
45-42-472 ,0.34 
45-42-476 ,0.35 
45-42-480 ,0.34 
45-42-484 ,0.34 
45-42-488 ,0.35 
45-42-492 ,0.34 
45-42-496 ,0.34 
45-42-500 ,0.35 
45-42-504 ,0.34 
45-42-508 ,0.34 
45-42-512 ,0.34 
45-42-516 ,0.34 
45-42-520 ,0.34 
45-42-524 ,0.34 
45-42-528 ,0.34 
45-42-532 ,0.35 
45-42-536 ,0.35 
45-42-540 ,0.35 
45-42-544 ,0.35 
45-42-548 ,0.35 
45-42-552 ,0.34 
45-42-556 ,0.35 
45-42-560 ,0.35 
45-42-564 ,0.35 
45-42-568 ,0.35 
45-42-572 ,0.35 
45-42-576 ,0.35 
45-42-580 ,0.34 
45-42-584 ,0.34 
45-42-588 ,0.34 
45-42-592 ,0.34 
45-42-596 ,0.35 
45-42-600 ,0.34 
45-42-604 ,0.34 
45-42-608 ,0.34 
45-42-612 ,0.34 
45-42-616 ,0.34 
45-42-620 ,0.34 
45-42-624 ,0.34 
45-42-628 ,0.34 
45-42-632 ,0.34 
45-42-636 ,0.34 
45-42-640 ,0.34 
45-42-644 ,0.34 
45-42-648 ,0.34 
45-42-652 ,0.34 
45-42-656 ,0.34 
45-42-660 ,0.35 
45-42-664 ,0.34 
45-42-668 ,0.34 
45-42-672 ,0.34 
45-42-676 ,0.34 
45-42-680 ,0.34 
45-42-684 ,0.34 
45-42-688 ,0.34 
45-42-692 ,0.34 
45-42-696 ,0.34 
45-42-700 ,0.34 
45-42-704 ,0.34 
45-42-708 ,0.34 
45-42-712 ,0.34 
45-42-716 ,0.34 
45-42-720 ,0.34 
45-42-724 ,0.34 
45-42-728 ,0.34 
45-42-732 ,0.34 
45-42-736 ,0.34 
45-42-740 ,0.34 
45-42-744 ,0.34 
45-42-748 ,0.34 
45-42-752 ,0.34 
45-42-756 ,0.34 
45-42-760 ,0.34 
45-42-764 ,0.34 
45-42-768 ,0.34 
45-42-772 ,0.34 
45-42-776 ,0.34 
45-42-780 ,0.34 
45-42-784 ,0.34 
45-42-788 ,0.34 
45-42-792 ,0.34 
45-42-796 ,0.34 
45-42-800 ,0.34 
45-42-804 ,0.34 
45-42-808 ,0.34 
45-42-812 ,0.34 
45-42-816 ,0.34 
45-42-820 ,0.34 
45-42-824 ,0.34 
45-42-828 ,0.34 
45-42-832 ,0.34 
45-42-836 ,0.34 
45-42-840 ,0.34 
45-42-844 ,0.34 
45-42-848 ,0.34 
45-42-852 ,0.34 
45-42-856 ,0.34 
45-42-860 ,0.34 
45-42-864 ,0.34 
45-42-868 ,0.34 
45-42-872 ,0.34 
45-42-876 ,0.34 
45-42-880 ,0.34 
45-42-884 ,0.34 
45-42-888 ,0.34 
45-42-892 ,0.34 
45-42-896 ,0.34 
45-42-900 ,0.34 
45-42-904 ,0.34 
45-42-908 ,0.34 
45-42-912 ,0.34 
45-42-916 ,0.34 
45-42-920 ,0.34 
45-42-924 ,0.34 
45-42-928 ,0.34 
45-42-932 ,0.34 
45-42-936 ,0.34 
45-42-940 ,0.34 
45-42-944 ,0.34 
45-42-948 ,0.34 
45-42-952 ,0.34 
45-42-956 ,0.34 
45-42-960 ,0.34 
45-42-964 ,0.34 
45-42-968 ,0.34 
45-42-972 ,0.34 
45-42-976 ,0.34 
45-42-980 ,0.34 
45-42-984 ,0.34 
45-42-988 ,0.34 
45-42-992 ,0.34 
45-42-996 ,0.34 
45-43-000 ,0.34 
45-43-004 ,0.34 
45-43-008 ,0.34 
45-43-012 ,0.34 
45-43-016 ,0.01 
45-43-020 ,0.01 
45-43-024 ,0.01 
45-43-028 ,0.01 
